1024	9.086e-07
2048	9.26e-07
4096	9.024e-07
8192	9.892e-07
16384	1.0147e-06
32768	1.1261e-06
65536	1.1838e-06
131072	1.2838e-06
262144	1.456e-06
524288	1.2563e-06
1048576	1.4326e-06
2097152	1.4746e-06
4194304	1.8911e-06
8388608	2.0976e-06
16777216	2.293e-06
33554432	2.59e-06
67108864	2.5355e-06
134217728	2.8674e-06
1024	1.1301e-06
2048	1.1567e-06
4096	1.258e-06
8192	1.2211e-06
16384	1.2661e-06
32768	1.4722e-06
65536	1.6143e-06
131072	1.7213e-06
262144	1.6635e-06
524288	1.8061e-06
1048576	2.0275e-06
2097152	2.6474e-06
4194304	2.4944e-06
8388608	2.6288e-06
16777216	2.315e-06
33554432	2.4612e-06
67108864	2.5854e-06
134217728	2.6621e-06
1024	8.509e-07
2048	8.676e-07
4096	8.884e-07
8192	9.841e-07
16384	1.0076e-06
32768	9.68e-07
65536	1.0367e-06
131072	1.2285e-06
262144	1.3598e-06
524288	1.5806e-06
1048576	1.5567e-06
2097152	1.7042e-06
4194304	1.9219e-06
8388608	2.0664e-06
16777216	2.2113e-06
33554432	2.4887e-06
67108864	2.6044e-06
134217728	2.6516e-06
1024	1.0875e-06
2048	1.1757e-06
4096	1.2532e-06
8192	1.3252e-06
16384	1.3569e-06
32768	1.3539e-06
65536	1.5108e-06
131072	1.4982e-06
262144	1.437e-06
524288	1.6643e-06
1048576	1.7659e-06
2097152	1.9224e-06
4194304	2.1582e-06
8388608	2.2971e-06
16777216	2.7329e-06
33554432	2.6315e-06
67108864	2.8967e-06
134217728	2.8919e-06
