250000000	10.6023
250000000	10.6062
125000000	5.30313
62500000	2.65165
31250000	1.32585
15625000	0.662943
7812500	0.331485
3906250	0.165747
1953125	0.0828736
976562	0.041443
488281	0.0207162
244140	0.010333
122070	0.0051674
61035	0.00258413
30517	0.00129273
15258	0.000646701
7629	0.000323718
3814	0.00016229
1907	8.1352e-05
953	4.1174e-05
476	2.0942e-05
238	1.0992e-05
119	5.968e-06
59	3.528e-06
29	2.939e-06
14	2.094e-06
7	1.668e-06
3	1.421e-06
1	1.275e-06
250000000	10.6031
125000000	5.30157
62500000	2.65088
31250000	1.32549
15625000	0.662748
7812500	0.331379
3906250	0.165697
1953125	0.0828513
976562	0.041431
488281	0.0207174
244140	0.0103303
122070	0.00516681
61035	0.00258286
30517	0.00129268
15258	0.000647308
7629	0.000324473
3814	0.000162737
1907	8.1608e-05
953	4.1327e-05
476	2.1313e-05
238	1.1334e-05
119	6.324e-06
59	3.795e-06
29	2.502e-06
14	1.905e-06
7	1.561e-06
3	1.388e-06
1	1.279e-06
250000000	10.5937
125000000	5.29718
62500000	2.64846
31250000	1.32425
15625000	0.662137
7812500	0.331086
3906250	0.165548
1953125	0.0827768
976562	0.0413946
488281	0.0206979
244140	0.010333
122070	0.00515965
61035	0.00258294
30517	0.00129248
15258	0.000647102
7629	0.000324138
3814	0.000162611
1907	8.1726e-05
953	4.1451e-05
476	2.1373e-05
238	1.1359e-05
119	6.355e-06
59	3.814e-06
29	2.512e-06
14	1.896e-06
7	1.565e-06
3	1.39e-06
1	1.308e-06
