250000000	2.828e-06
125000000	2.69e-06
62500000	2.542e-06
31250000	2.402e-06
15625000	2.278e-06
7812500	2.182e-06
3906250	2.107e-06
1953125	2.037e-06
976562	1.946e-06
488281	1.844e-06
244140	1.798e-06
122070	1.719e-06
61035	1.66e-06
30517	1.644e-06
15258	1.573e-06
7629	1.541e-06
3814	1.476e-06
1907	1.452e-06
953	1.397e-06
476	1.369e-06
238	1.349e-06
119	1.283e-06
59	1.139e-06
29	1.068e-06
14	1.006e-06
7	9.91e-07
3	9.84e-07
1	1.003e-06
250000000	2.828e-06
125000000	2.682e-06
62500000	2.57e-06
31250000	2.421e-06
15625000	2.306e-06
7812500	2.233e-06
3906250	2.109e-06
1953125	2.021e-06
976562	1.93e-06
488281	1.85e-06
244140	1.765e-06
122070	1.743e-06
61035	1.694e-06
30517	1.625e-06
15258	1.582e-06
7629	1.521e-06
3814	1.486e-06
1907	1.437e-06
953	1.416e-06
476	1.376e-06
238	1.325e-06
119	1.312e-06
59	1.143e-06
29	1.05e-06
14	1.031e-06
7	9.97e-07
3	9.88e-07
1	9.89e-07
250000000	3.17e-06
125000000	3.031e-06
62500000	2.901e-06
31250000	2.759e-06
15625000	2.664e-06
7812500	2.574e-06
3906250	2.453e-06
1953125	2.393e-06
976562	2.285e-06
488281	2.213e-06
244140	2.168e-06
122070	2.087e-06
61035	2.029e-06
30517	1.975e-06
15258	1.97e-06
7629	1.896e-06
3814	1.864e-06
1907	1.803e-06
953	1.787e-06
476	1.736e-06
238	1.707e-06
119	1.64e-06
59	1.501e-06
29	1.436e-06
14	1.376e-06
7	1.358e-06
3	1.373e-06
1	1.345e-06
250000000	3.16e-06
125000000	3.072e-06
62500000	2.903e-06
31250000	2.782e-06
15625000	2.659e-06
7812500	2.552e-06
3906250	2.485e-06
1953125	2.412e-06
976562	2.319e-06
488281	2.212e-06
244140	2.145e-06
122070	2.115e-06
61035	2.059e-06
30517	1.999e-06
15258	1.935e-06
7629	1.917e-06
3814	1.853e-06
1907	1.83e-06
953	1.773e-06
476	1.754e-06
238	1.699e-06
119	1.661e-06
59	1.523e-06
29	1.396e-06
14	1.397e-06
7	1.349e-06
3	1.357e-06
1	1.373e-06
