250000000	2.668e-06
125000000	2.522e-06
62500000	2.39e-06
31250000	2.3e-06
15625000	2.167e-06
7812500	2.082e-06
3906250	1.999e-06
1953125	1.925e-06
976562	1.828e-06
488281	1.743e-06
244140	1.696e-06
122070	1.642e-06
61035	1.6e-06
30517	1.576e-06
15258	1.526e-06
7629	1.5e-06
3814	1.438e-06
1907	1.42e-06
953	1.367e-06
476	1.346e-06
238	1.314e-06
119	1.26e-06
59	1.117e-06
29	1.04e-06
14	1.019e-06
7	9.87e-07
3	9.82e-07
1	9.7e-07
250000000	2.645e-06
125000000	2.536e-06
62500000	2.43e-06
31250000	2.29e-06
15625000	2.17e-06
7812500	2.07e-06
3906250	2.003e-06
1953125	1.918e-06
976562	1.832e-06
488281	1.75e-06
244140	1.679e-06
122070	1.637e-06
61035	1.615e-06
30517	1.578e-06
15258	1.526e-06
7629	1.488e-06
3814	1.437e-06
1907	1.401e-06
953	1.389e-06
476	1.345e-06
238	1.295e-06
119	1.279e-06
59	1.121e-06
29	1.036e-06
14	1.004e-06
7	1.003e-06
3	9.78e-07
1	9.66e-07
250000000	3.037e-06
125000000	2.903e-06
62500000	2.785e-06
31250000	2.651e-06
15625000	2.556e-06
7812500	2.461e-06
3906250	2.344e-06
1953125	2.272e-06
976562	2.198e-06
488281	2.755e-06
244140	2.047e-06
122070	2.025e-06
61035	1.987e-06
30517	1.944e-06
15258	1.891e-06
7629	1.869e-06
3814	1.801e-06
1907	1.788e-06
953	1.74e-06
476	1.721e-06
238	1.664e-06
119	1.598e-06
59	1.477e-06
29	1.394e-06
14	1.38e-06
7	1.35e-06
3	1.337e-06
1	1.346e-06
250000000	3.049e-06
125000000	2.916e-06
62500000	2.761e-06
31250000	2.67e-06
15625000	2.543e-06
7812500	2.454e-06
3906250	2.347e-06
1953125	2.29e-06
976562	2.204e-06
488281	2.126e-06
244140	2.043e-06
122070	2.032e-06
61035	1.992e-06
30517	1.929e-06
15258	1.886e-06
7629	1.871e-06
3814	1.778e-06
1907	1.772e-06
953	1.741e-06
476	1.728e-06
238	1.705e-06
119	1.656e-06
59	1.535e-06
29	1.415e-06
14	1.373e-06
7	1.372e-06
3	1.351e-06
1	1.357e-06
