1024	140101
2048	309217
4096	704576
8192	1.30095e+06
16384	2.68059e+06
32768	5.68995e+06
65536	1.21727e+07
131072	2.54455e+07
262144	5.36607e+07
524288	1.13644e+08
1024	139867
2048	307932
4096	707397
8192	1.32475e+06
16384	2.68042e+06
32768	5.72061e+06
65536	1.21079e+07
131072	2.53402e+07
262144	5.87453e+07
524288	1.13477e+08
1024	140671
2048	324920
4096	709106
8192	1.3034e+06
16384	2.67527e+06
32768	5.66464e+06
65536	1.21192e+07
131072	2.53853e+07
262144	5.33549e+07
524288	1.18686e+08
1024	140467
2048	328912
4096	707235
8192	1.30409e+06
16384	2.67732e+06
32768	5.69549e+06
65536	1.19913e+07
131072	2.54841e+07
262144	5.35645e+07
524288	1.16873e+08
