1024	227323
2048	461938
4096	940187
8192	1.60635e+06
16384	2.88814e+06
32768	6.21e+06
65536	1.30932e+07
131072	2.7044e+07
262144	5.94233e+07
524288	1.23739e+08
1024	168777
2048	331245
4096	733045
8192	1.54279e+06
16384	2.96673e+06
32768	6.37661e+06
65536	1.34075e+07
131072	2.78161e+07
262144	6.61444e+07
524288	1.29934e+08
1024	158634
2048	341586
4096	747834
8192	1.43951e+06
16384	2.9162e+06
32768	6.29041e+06
65536	1.32482e+07
131072	2.72362e+07
262144	6.38515e+07
524288	1.24536e+08
1024	157178
2048	348003
4096	770067
8192	1.46826e+06
16384	2.89233e+06
32768	6.2511e+06
65536	1.31924e+07
131072	2.72961e+07
262144	5.98787e+07
524288	1.29844e+08
