1024	142181
2048	325337
4096	727846
8192	1.35086e+06
16384	2.75596e+06
32768	5.80026e+06
65536	1.23746e+07
131072	2.59366e+07
262144	5.45749e+07
524288	1.17356e+08
1024	143321
2048	310275
4096	705405
8192	1.35253e+06
16384	2.74242e+06
32768	5.7482e+06
65536	1.22981e+07
131072	2.58369e+07
262144	5.98525e+07
524288	1.16795e+08
1024	142680
2048	318356
4096	705025
8192	1.34288e+06
16384	2.75914e+06
32768	5.75092e+06
65536	1.25047e+07
131072	2.5975e+07
262144	5.44179e+07
524288	1.226e+08
1024	141729
2048	330561
4096	722656
8192	1.34646e+06
16384	2.79095e+06
32768	5.84318e+06
65536	1.26609e+07
131072	2.6328e+07
262144	5.5478e+07
524288	1.23573e+08
