1024	101298
2048	234273
4096	501844
8192	1.03183e+06
16384	1.94821e+06
32768	4.1015e+06
65536	8.62452e+06
131072	1.83103e+07
262144	3.89724e+07
524288	8.80907e+07
1024	101771
2048	237330
4096	497983
8192	1.02923e+06
16384	1.9539e+06
32768	4.10483e+06
65536	8.64851e+06
131072	1.82566e+07
262144	3.8974e+07
524288	8.26995e+07
1024	101191
2048	236407
4096	503725
8192	1.02334e+06
16384	1.98205e+06
32768	4.102e+06
65536	8.64663e+06
131072	1.85175e+07
262144	3.88177e+07
524288	8.82041e+07
1024	102030
2048	227299
4096	486012
8192	1.05303e+06
16384	1.95294e+06
32768	4.11008e+06
65536	8.66368e+06
131072	1.87193e+07
262144	3.92428e+07
524288	8.30416e+07
