1024	7.476e-07
2048	7.541e-07
4096	7.86e-07
8192	8.067e-07
16384	8.842e-07
32768	9.824e-07
65536	8.924e-07
131072	1.1146e-06
262144	1.0384e-06
524288	9.624e-07
1048576	9.745e-07
2097152	9.947e-07
4194304	1.0234e-06
8388608	1.0971e-06
16777216	1.0631e-06
33554432	1.0839e-06
67108864	1.1592e-06
134217728	1.1826e-06
1024	7.202e-07
2048	8.049e-07
4096	8.095e-07
8192	8.033e-07
16384	8.411e-07
32768	9.638e-07
65536	8.769e-07
131072	9.729e-07
262144	1.0178e-06
524288	1.1032e-06
1048576	1.0001e-06
2097152	1.0063e-06
4194304	1.0136e-06
8388608	1.0982e-06
16777216	1.0507e-06
33554432	1.0972e-06
67108864	1.1409e-06
134217728	1.1442e-06
1024	7.492e-07
2048	7.528e-07
4096	8.349e-07
8192	8.061e-07
16384	8.786e-07
32768	9.876e-07
65536	8.885e-07
131072	1.1203e-06
262144	1.0985e-06
524288	9.627e-07
1048576	9.783e-07
2097152	9.957e-07
4194304	1.0056e-06
8388608	1.0691e-06
16777216	1.0627e-06
33554432	1.079e-06
67108864	1.1329e-06
134217728	1.2118e-06
1024	9.672e-07
2048	9.968e-07
4096	1.0427e-06
8192	1.1002e-06
16384	1.1254e-06
32768	1.2442e-06
65536	1.1826e-06
131072	1.4022e-06
262144	1.3133e-06
524288	1.2481e-06
1048576	1.2262e-06
2097152	1.2059e-06
4194304	1.2358e-06
8388608	1.3358e-06
16777216	1.2997e-06
33554432	1.3258e-06
67108864	1.3443e-06
134217728	1.377e-06
