1024	5.473e-07
2048	5.689e-07
4096	5.588e-07
8192	6.528e-07
16384	5.46e-07
32768	5.929e-07
65536	5.961e-07
131072	6.527e-07
262144	6.143e-07
524288	8.044e-07
1048576	8.037e-07
2097152	8.806e-07
4194304	6.045e-07
8388608	5.805e-07
16777216	5.784e-07
33554432	6.344e-07
67108864	6.735e-07
134217728	7.621e-07
1024	5.925e-07
2048	5.761e-07
4096	5.585e-07
8192	5.649e-07
16384	5.535e-07
32768	5.878e-07
65536	6.077e-07
131072	6.739e-07
262144	6.637e-07
524288	6.004e-07
1048576	5.66e-07
2097152	5.615e-07
4194304	5.957e-07
8388608	5.789e-07
16777216	5.74e-07
33554432	6.34e-07
67108864	6.696e-07
134217728	7.265e-07
1024	5.639e-07
2048	5.637e-07
4096	5.692e-07
8192	5.786e-07
16384	5.77e-07
32768	6.157e-07
65536	6.347e-07
131072	7.034e-07
262144	6.062e-07
524288	5.884e-07
1048576	5.866e-07
2097152	5.906e-07
4194304	5.959e-07
8388608	5.976e-07
16777216	5.967e-07
33554432	6.742e-07
67108864	6.877e-07
134217728	7.286e-07
1024	7.584e-07
2048	7.781e-07
4096	7.821e-07
8192	7.65e-07
16384	8.28e-07
32768	8.669e-07
65536	9.006e-07
131072	8.519e-07
262144	8.621e-07
524288	7.726e-07
1048576	7.629e-07
2097152	7.795e-07
4194304	7.943e-07
8388608	8.077e-07
16777216	7.87e-07
33554432	8.906e-07
67108864	9.245e-07
134217728	9.366e-07
