1024	8.072e-07
2048	8.069e-07
4096	8.117e-07
8192	1.0135e-06
16384	1.1277e-06
32768	1.0677e-06
65536	9.231e-07
131072	1.0388e-06
262144	9.985e-07
524288	1.0141e-06
1048576	1.0197e-06
2097152	1.0725e-06
4194304	1.0873e-06
8388608	1.1734e-06
16777216	1.1403e-06
33554432	1.2002e-06
67108864	1.2144e-06
134217728	1.2613e-06
1024	7.945e-07
2048	8.409e-07
4096	8.789e-07
8192	8.768e-07
16384	9.428e-07
32768	1.144e-06
65536	1.1256e-06
131072	1.0545e-06
262144	1.0721e-06
524288	1.1118e-06
1048576	1.0918e-06
2097152	1.0642e-06
4194304	1.0843e-06
8388608	1.173e-06
16777216	1.1498e-06
33554432	1.2123e-06
67108864	1.2296e-06
134217728	1.2949e-06
1024	7.821e-07
2048	7.927e-07
4096	8.217e-07
8192	8.405e-07
16384	9.33e-07
32768	1.0751e-06
65536	9.336e-07
131072	1.1277e-06
262144	1.1353e-06
524288	1.0767e-06
1048576	1.0699e-06
2097152	1.1133e-06
4194304	1.1595e-06
8388608	1.1677e-06
16777216	1.18e-06
33554432	1.1703e-06
67108864	1.8688e-06
134217728	1.2728e-06
1024	9.863e-07
2048	1.0034e-06
4096	1.0238e-06
8192	1.1022e-06
16384	1.1118e-06
32768	1.2336e-06
65536	1.2719e-06
131072	1.4042e-06
262144	1.3237e-06
524288	1.3004e-06
1048576	1.2484e-06
2097152	1.2621e-06
4194304	1.3173e-06
8388608	1.4e-06
16777216	1.3618e-06
33554432	1.3805e-06
67108864	1.4184e-06
134217728	1.4601e-06
