1024	122766
2048	261392
4096	561389
8192	1.18764e+06
16384	2.53006e+06
32768	5.38846e+06
65536	1.14772e+07
131072	2.45292e+07
262144	5.25377e+07
524288	1.11831e+08
1048576	2.34878e+08
2097152	5.08262e+08
4194304	1.19445e+09
1024	122599
2048	261881
4096	555973
8192	1.18602e+06
16384	2.5298e+06
32768	5.38812e+06
65536	1.14496e+07
131072	2.4495e+07
262144	5.23954e+07
524288	1.11775e+08
1048576	2.35383e+08
2097152	5.14392e+08
4194304	1.20007e+09
1024	122552
2048	261340
4096	556361
8192	1.19799e+06
16384	2.55805e+06
32768	5.40726e+06
65536	1.14362e+07
131072	2.45203e+07
262144	5.24988e+07
524288	1.11747e+08
1048576	2.34504e+08
2097152	5.09539e+08
4194304	1.19133e+09
1024	123814
2048	262866
4096	558336
8192	1.19109e+06
16384	2.53113e+06
32768	5.38804e+06
65536	1.144e+07
131072	2.45227e+07
262144	5.26788e+07
524288	1.11829e+08
1048576	2.35773e+08
2097152	5.14832e+08
4194304	1.2059e+09
