250000000	2.4374e-06
125000000	2.482e-06
62500000	2.5228e-06
31250000	2.036e-06
15625000	1.8213e-06
7812500	1.715e-06
3906250	1.6068e-06
1953125	1.3921e-06
976562	1.3878e-06
488281	1.1918e-06
244140	1.2148e-06
122070	1.1493e-06
61035	1.0896e-06
30517	1.0012e-06
15258	9.891e-07
7629	9.065e-07
3814	8.456e-07
1907	8.503e-07
953	8.384e-07
476	7.598e-07
238	7.723e-07
119	6.954e-07
59	6.616e-07
29	6.625e-07
14	6.367e-07
7	6.07e-07
3	5.284e-07
1	4.983e-07
250000000	2.4714e-06
125000000	2.5595e-06
62500000	2.2454e-06
31250000	2.1878e-06
15625000	1.8685e-06
7812500	1.7191e-06
3906250	1.497e-06
1953125	1.3271e-06
976562	1.5753e-06
488281	1.2828e-06
244140	1.183e-06
122070	1.1237e-06
61035	1.1125e-06
30517	1.015e-06
15258	9.988e-07
7629	8.965e-07
3814	8.449e-07
1907	8.646e-07
953	8.471e-07
476	7.863e-07
238	7.336e-07
119	7.027e-07
59	6.552e-07
29	6.654e-07
14	5.967e-07
7	6.394e-07
3	5.376e-07
1	4.966e-07
250000000	4.4213e-06
125000000	2.5365e-06
62500000	2.3268e-06
31250000	2.2022e-06
15625000	1.8747e-06
7812500	1.9657e-06
3906250	1.4959e-06
1953125	1.3496e-06
976562	1.3779e-06
488281	1.174e-06
244140	1.226e-06
122070	1.1642e-06
61035	1.1079e-06
30517	1.0134e-06
15258	1.0106e-06
7629	9.013e-07
3814	8.419e-07
1907	8.493e-07
953	8.539e-07
476	7.984e-07
238	7.22e-07
119	6.962e-07
59	6.603e-07
29	6.432e-07
14	6.055e-07
7	6.192e-07
3	5.337e-07
1	5.072e-07
250000000	2.5938e-06
125000000	2.8129e-06
62500000	2.5313e-06
31250000	2.2465e-06
15625000	2.2093e-06
7812500	2.0702e-06
3906250	1.9208e-06
1953125	1.7819e-06
976562	1.6513e-06
488281	1.5255e-06
244140	1.6072e-06
122070	1.3752e-06
61035	1.2764e-06
30517	1.3022e-06
15258	1.2352e-06
7629	1.2055e-06
3814	1.0974e-06
1907	1.1072e-06
953	1.0884e-06
476	1.0108e-06
238	1.0064e-06
119	9.19e-07
59	8.73e-07
29	8.747e-07
14	8.679e-07
7	7.627e-07
3	7.564e-07
1	7.026e-07
